authorId,organization,type
1735300,UPC,University
144371878,UB,University
144173944,UB,University
143891658,UPC,University
1755844,UB,University
40492285,CNL,Company
145850311,UPC,University
47655945,UB,University
2772010,UPC,University
2731306,CNL,Company
1980694,CNL,Company
1866525,CNL,Company
3553195,UB,University
143605980,UPC,University
1735906,UB,University
1826997,CNL,Company
9395654,UPC,University
2916272,UPC,University
49366759,UB,University
31805384,CNL,Company
144326612,UB,University
48873729,CNL,Company
1724118,UB,University
2705479,UPC,University
49942854,UPC,University
1715304,CNL,Company
35836608,UB,University
2932863,UPC,University
1591131258,CNL,Company
2806902,UB,University
144024945,UB,University
1712374,CNL,Company
33481412,CNL,Company
50561458,UPC,University
145499462,UB,University
102761821,CNL,Company
1716780,UPC,University
2910397,UB,University
39750632,CNL,Company
2677190,UPC,University
144294046,UB,University
35350470,UB,University
2278125,UB,University
39163712,UB,University
2610220,UB,University
2089807,UPC,University
33838693,CNL,Company
49402177,UPC,University
1576431345,UB,University
145633801,UB,University
48607932,UB,University
1946487,UPC,University
46380941,UPC,University
5668604,CNL,Company
40943004,UB,University
9146589,UB,University
9291408,UPC,University
145084095,UB,University
144283505,CNL,Company
48544181,UPC,University
143850997,UB,University
1732690,UPC,University
1398072321,CNL,Company
3451244,UPC,University
2762591,CNL,Company
71249182,CNL,Company
34438544,UPC,University
2281298,UB,University
48843402,CNL,Company
40597863,UPC,University
1780298,CNL,Company
1807793,UB,University
102340297,UB,University
2444389,UPC,University
36368810,CNL,Company
48087241,UB,University
3317551,UB,University
3113632,UB,University
3092763,CNL,Company
10723151,UPC,University
1716718,CNL,Company
1682312,UB,University
1710030,CNL,Company
1798522,UB,University
144470702,UPC,University
46771993,CNL,Company
1405761871,UB,University
49204685,UPC,University
1407879240,UB,University
143845735,UB,University
2435508,UB,University
1729705,UB,University
1736865,UPC,University
153103045,UB,University
2556179,CNL,Company
9206611,UB,University
49478657,CNL,Company
145952179,UB,University
3208023,UPC,University
48615490,UB,University
49339606,UPC,University
47795460,UB,University
2069581,UB,University
9642647,CNL,Company
51281722,UPC,University
2712875,UPC,University
1722256,CNL,Company
144750417,UPC,University
6327732,UB,University
144420013,UPC,University
21151310,UPC,University
145641161,CNL,Company
49889726,CNL,Company
39926972,UB,University
3025474,UPC,University
153301534,UB,University
39932126,CNL,Company
2283248,UPC,University
144605367,UPC,University
1745138,CNL,Company
145381839,UB,University
145899487,CNL,Company
35097444,UPC,University
2201192,CNL,Company
23182892,CNL,Company
49668211,CNL,Company
2863335,CNL,Company
153333949,CNL,Company
9393259,UB,University
1725013,CNL,Company
1576223074,UPC,University
1728685,CNL,Company
40257197,CNL,Company
143671534,CNL,Company
2895434,CNL,Company
2210736,CNL,Company
49416321,CNL,Company
145529045,UB,University
39879254,CNL,Company
50177340,UPC,University
49260582,UPC,University
143844109,UB,University
7925553,CNL,Company
3320120,UPC,University
2017504,UPC,University
2914157,UB,University
1741619,UB,University
31991405,UB,University
143638107,UPC,University
49621119,UB,University
28092521,UPC,University
2624265,UB,University
1693935,CNL,Company
1410288723,CNL,Company
1753469,UB,University
1700626,UB,University
24387841,UB,University
34702644,UB,University
144887005,UB,University
1737931,CNL,Company
31199616,UPC,University
9442472,CNL,Company
9322190,CNL,Company
48541953,UB,University
48805947,UB,University
1885653,UPC,University
1968264,UB,University
144136947,UB,University
145703669,CNL,Company
1709987,UPC,University
4879218,CNL,Company
34730194,UB,University
2207247,CNL,Company
2346721,CNL,Company
2003015406,UPC,University
2323823,CNL,Company
15872923,CNL,Company
3036408,UB,University
152476004,CNL,Company
153771636,UPC,University
1679799,CNL,Company
2749404,UB,University
2825518,CNL,Company
2079938,UPC,University
144792480,UB,University
30927641,CNL,Company
2390278,UB,University
6178702,CNL,Company
1700101,CNL,Company
144372963,CNL,Company
143639903,UB,University
1745553,UPC,University
144229027,CNL,Company
1787340,UPC,University
7708260,UPC,University
1736415,UPC,University
1726081,UB,University
39494679,UPC,University
47827883,CNL,Company
144657339,UPC,University
145415015,UB,University
144461788,CNL,Company
3134251,UPC,University
1770596,UB,University
1867667,CNL,Company
2549550,CNL,Company
2969846,CNL,Company
24181177,CNL,Company
2412809,CNL,Company
46498939,CNL,Company
144490950,UB,University
14728937,UB,University
145529115,CNL,Company
145929277,UB,University
51467996,UPC,University
145563679,UB,University
47818310,UPC,University
3738350,UPC,University
1946028,CNL,Company
145159961,CNL,Company
144712113,UPC,University
145680829,CNL,Company
1758690,UB,University
69030121,CNL,Company
41179568,UB,University
31517921,UB,University
47883192,UB,University
144574967,CNL,Company
46842877,UB,University
47818720,CNL,Company
48599151,UB,University
2999924,UB,University
143919914,CNL,Company
1709121,UPC,University
2754326,CNL,Company
2943644,UPC,University
1710379,UB,University
1798384,UPC,University
49503137,CNL,Company
2231982,UB,University
1726065,CNL,Company
2779193,UPC,University
2228203,UPC,University
1816601,UB,University
31955500,UB,University
40120256,UPC,University
144313209,UB,University
2263674,UB,University
2768014,UB,University
143826696,UPC,University
2266418,CNL,Company
2864629,UPC,University
3185257,UPC,University
3348185,UB,University
2740995,UB,University
49578303,UPC,University
1764178,UPC,University
143834921,UPC,University
31415779,UB,University
1398080261,UPC,University
121177499,UB,University
1682229,UPC,University
1710248,UB,University
144727356,UPC,University
144069924,UPC,University
88051008,UPC,University
143885295,UB,University
150343262,UPC,University
3154687,UPC,University
2644146,CNL,Company
145128217,UB,University
26453652,CNL,Company
88625827,CNL,Company
145593087,UPC,University
70968158,UB,University
50627868,UPC,University
1393105361,UB,University
52354846,UPC,University
119553756,UPC,University
1406457887,UB,University
52199080,CNL,Company
145573761,UPC,University
1411756305,UB,University
41213456,UPC,University
1407771402,UPC,University
47291108,UB,University
1680366,UPC,University
1816033,UPC,University
1679784,UPC,University
1751591,UB,University
69345867,CNL,Company
1734119,UB,University
144231976,UB,University
145120197,CNL,Company
1401248618,UPC,University
46199149,UB,University
1402498437,CNL,Company
1402500673,UPC,University
8989074,CNL,Company
39370081,UB,University
41233716,UB,University
3410845,UB,University
46775212,UPC,University
1401918054,UPC,University
1402915033,CNL,Company
48595069,CNL,Company
50316308,UPC,University
47780753,UB,University
50172063,UB,University
2738932,CNL,Company
1398549027,UPC,University
49934487,CNL,Company
40897420,UPC,University
3155249,UPC,University
143951138,CNL,Company
144258243,UPC,University
2818872,CNL,Company
1711679,UB,University
49386381,CNL,Company
2898447,CNL,Company
40027632,UB,University
51583409,UPC,University
5504530,UB,University
1796651,UPC,University
2804341,UB,University
3317865,CNL,Company
71541025,UPC,University
2771914,CNL,Company
144113832,UB,University
1737874,UB,University
1712156,CNL,Company
7869811,UB,University
49110314,CNL,Company
4712892,UPC,University
2036530,CNL,Company
2042275,UPC,University
1804021,CNL,Company
2151179,UPC,University
152638964,UPC,University
46372472,CNL,Company
152857305,UPC,University
40491424,CNL,Company
46544755,CNL,Company
2422000,UB,University
1785390880,UPC,University
2395047,UB,University
32453381,CNL,Company
2888061,UB,University
1693098,CNL,Company
144528653,CNL,Company
67211360,CNL,Company
51203343,CNL,Company
48162851,UB,University
144320744,UB,University
40174827,UB,University
144965701,UB,University
2544706,CNL,Company
1652391935,UPC,University
152967297,UB,University
1751264,CNL,Company
1946695,UB,University
2873546,CNL,Company
39078626,UB,University
1728271,UB,University
2920244,UB,University
47892153,UPC,University
2059024,UB,University
1790288,CNL,Company
2163131,CNL,Company
153504254,CNL,Company
49718375,UB,University
50085315,UPC,University
3088582,CNL,Company
144041167,UB,University
3243858,CNL,Company
1697293,UPC,University
7167344,CNL,Company
145174807,UPC,University
1803933,UPC,University
50591271,CNL,Company
1680567,CNL,Company
49421024,UPC,University
1731759,UB,University
35210462,UPC,University
1761543,UPC,University
143701240,CNL,Company
1410197096,CNL,Company
48543280,UPC,University
1732761,CNL,Company
145383163,UB,University
143743686,UPC,University
102401999,UB,University
148410812,CNL,Company
1832139,UB,University
1773879,CNL,Company
144933467,CNL,Company
143698746,UB,University
11732258,CNL,Company
143726651,CNL,Company
2776578,UPC,University
34421345,UPC,University
70844488,UPC,University
46805179,UB,University
10810110,UB,University
46455722,UPC,University
1749731,CNL,Company
1715337,CNL,Company
8326747,CNL,Company
3214536,CNL,Company
2922966,UPC,University
3042225,UPC,University
34301380,UPC,University
32111075,CNL,Company
7607994,UB,University
144264964,UPC,University
2526995,UPC,University
40562856,CNL,Company
1712782,UPC,University
2578596,UPC,University
1806375,UPC,University
143797820,UPC,University
153292568,UPC,University
3219502,CNL,Company
1682878,CNL,Company
2083149,UPC,University
1409259641,CNL,Company
144862134,UB,University
1397430069,UPC,University
82871742,UB,University
98874234,UPC,University
1403607883,UB,University
3306702,UPC,University
5870782,UB,University
38859487,CNL,Company
1451416306,UB,University
3009392,UPC,University
145744796,UPC,University
1928152,CNL,Company
1403845279,CNL,Company
144497514,CNL,Company
143698164,CNL,Company
1732303,CNL,Company
1724008,UPC,University
3134657,CNL,Company
1721637,UB,University
40639846,CNL,Company
3327858,UPC,University
93283819,UB,University
34409634,CNL,Company
2447489,CNL,Company
1763237,UB,University
144397205,CNL,Company
2321889,CNL,Company
1743074,UPC,University
2375903,UB,University
1777352,UB,University
1402954994,UB,University
2861755,UPC,University
1738062,UPC,University
1789091,UPC,University
47022655,CNL,Company
2001576,UPC,University
144029582,CNL,Company
144780383,UB,University
153473610,CNL,Company
145842670,UB,University
3138130,UB,University
2435687,UPC,University
1404062207,CNL,Company
145625667,CNL,Company
3224801,UB,University
3163145,UB,University
1710285,UB,University
1799286,UPC,University
1721914,CNL,Company
144081425,CNL,Company
1402954982,UB,University
8249541,UPC,University
48969191,UB,University
145532160,CNL,Company
1732130,UPC,University
1686505,UB,University
1698938,UB,University
3090323,UB,University
40532986,CNL,Company
4461172,UB,University
34989052,UB,University
34741081,UPC,University
145369682,CNL,Company
1770475,CNL,Company
2746848,UB,University
2351743,CNL,Company
3155165,UPC,University
2699276,UPC,University
1820664,UPC,University
2914469,CNL,Company
1777800,UPC,University
1398881131,UB,University
144958972,UPC,University
145403273,UB,University
144527901,UPC,University
1399104700,UPC,University
1405790597,UPC,University
35099537,UB,University
1808851,UB,University
143996817,CNL,Company
143971668,CNL,Company
143910211,UPC,University
144248962,CNL,Company
1611791368,UB,University
1611872320,UPC,University
143608222,UB,University
122480651,CNL,Company
1924754,UB,University
143636316,UB,University
40370751,UPC,University
3002765,UPC,University
143948103,UB,University
152451744,CNL,Company
2212722,CNL,Company
34904859,UPC,University
145116206,UPC,University
33428072,CNL,Company
144710845,UB,University
3019457,UB,University
1726682,UPC,University
1694620,CNL,Company
1699456,UB,University
1707613,UPC,University
49731594,UPC,University
144958974,UPC,University
143805237,CNL,Company
144233926,UPC,University
1709591,CNL,Company
1767377,UB,University
2531412,UB,University
78530921,CNL,Company
21748933,UPC,University
1697774,UB,University
1887614,UB,University
3453672,UPC,University
1432981143,UPC,University
1689667,CNL,Company
1759551,CNL,Company
1731926,CNL,Company
1829005,CNL,Company
1801918,CNL,Company
1710489,UB,University
1691130,UB,University
145549418,UPC,University
50130104,UPC,University
1786329,CNL,Company
143983494,UB,University
1779836,UB,University
143817739,UB,University
1815433,CNL,Company
1694216,UPC,University
145819139,UPC,University
3265040,UB,University
144529438,CNL,Company
2208467,CNL,Company
38149673,UB,University
1788792,UB,University
2797483,UB,University
144767663,CNL,Company
2722329,CNL,Company
102403168,UPC,University
8598735,CNL,Company
5503355,UPC,University
1833307,UPC,University
1734359,UPC,University
48358092,UB,University
35241945,CNL,Company
2026463,UPC,University
1901224,CNL,Company
3019213,UPC,University
144072698,UB,University
40057073,CNL,Company
1942971,UPC,University
41094926,UPC,University
2016910,UPC,University
102762481,CNL,Company
1741488499,UPC,University
1741103890,CNL,Company
7865764,UPC,University
145475635,UPC,University
1751887,UPC,University
46403424,UB,University
1812300,UB,University
1807342,UB,University
145483430,UB,University
1749100,UPC,University
2094875,CNL,Company
144701721,UPC,University
1691975,UB,University
3392351,UPC,University
35653009,CNL,Company
143651748,CNL,Company
1705808,UPC,University
1682090,UPC,University
1784088,UPC,University
1768021,UB,University
1753037,CNL,Company
1886768,UB,University
2361150,UB,University
1682448,UPC,University
50062162,UPC,University
20919454,CNL,Company
